"obs","time...2","elapsed","date","hhmmss...5","species","ID","TIME...8","E","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","TIME...44","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF/dt","dF_dc/dt","F_dc_avg","period","time...85","hhmmss...86","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","round","TIME...9","TIME...45","time...86","hhmmss...87","DarkAdaptedID","Fo","Fm","Fv","Fv/Fm","Adark","LightAdaptedID","Fs","Fm'","PhiPS2","PS2/1","Qabs_fs","Afs","ETR","Fv'/Fm'","PhiCO2","NPQ","DarkPulseID","Fo'","Fv'","qP","qN","qP_Fo","qN_Fo","TIME...69","time...110","hhmmss...111","tx"
6,1594773580.1,973.099999904633,"20200714 18:39:40","18:39:40",NA,9,NA,0.00888235691309112,14.282460103296,382.309066666667,296.940224609942,25.5061103633663,32.8389906087148,0.344016193146397,2.66818392850523,0.321137979619729,0.202639827430749,129.925719402923,27.3776931957345,27.5440733333333,3.69513864422266,34.4358043089325,1.38964847258675,4.03547557687299,2.30549017163591,-391.711939867318,217.888127712717,17.8539924994709,-26.0441002522077,0,0,1,0,45053.5351508823,799.991233333333,673.19237934932,0.841499695620815,0.19299939124163,6,0.5,"0: Broadleaf",2,NA,382.309066666667,399.987333333333,16.1781833333333,7.43952633333333,383.2971,16.1271833333333,599.999966666667,85.79647,0.09997733,29.0587933333333,27.5440733333333,999.9,0,0,9999.075,0,97.9776433333333,799.991233333333,0.9500086,0.0499915,0,2.23664666666667,0,11934.4133333333,5423.90466666667,38.937,42.8078666666666,40.937,41.375,39.687,759.997666666667,39.9913333333333,0,1594773584.7,0,2.23422692307692,-0.548099137283675,470.044444805293,11935.2076923077,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-17.6434707317073,-0.791876655052272,0.0821830979118662,0,8.73962536585366,-0.0152293379790751,0.00223109958405179,1,1,2,"1/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,549.4,549.3,2,653.956,752.455,28.5197,29.0379,30.0005,29.0365,28.9493,25.5697,100,0,-999.9,400,0,102.718,103.128,NA,1594773572.35,1594773572.35,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
7,1594773748.6,1141.59999990463,"20200714 18:42:28","18:42:28",NA,11,NA,0.0109393921415061,9.6095338378187,386.140833333333,337.546685366863,28.9945084384039,33.1686375125482,0.485130833143456,2.66753079607211,0.440915559880956,0.279208200639057,129.924287542611,26.9049992504509,27.4840033333333,3.68217464084854,39.8085737771201,1.61673151342788,4.06126459711825,2.06544312742066,-482.42719344042,242.318771310552,19.8657126839911,-90.318421903266,0,0,1,0,45020.041437408,799.9792,673.182531800111,0.841500043751276,0.193000087502552,6,0.5,"0: Broadleaf",2,NA,386.140833333333,399.974333333333,18.8215766666667,8.08822066666667,387.128833333333,18.7705733333333,600.0078,85.79771,0.10006265,29.1689733333333,27.4840033333333,999.9,0,0,9994.97433333333,0,28.47623,799.9792,0.949996066666667,0.0500037933333333,0,2.23597333333333,0,14752.33,5423.80333333333,39.1808,43.062,41.187,41.687,39.937,759.976666666667,40,0,1594773753.3,0,2.230352,0.331323076624513,926.430770517717,14760.16,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-13.7885634146341,-0.829402787456405,0.0884442383406479,0,10.7296292682927,0.0679986062717937,0.0069527058744636,1,1,2,"1/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,552.2,552.1,2,657.15,749.784,28.7298,29.2229,30.0004,29.2304,29.143,25.5978,100,0,-999.9,400,0,102.696,103.104,NA,1594773740.85,1594773740.85,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
8,1594773919.1,1312.09999990463,"20200714 18:45:19","18:45:19",NA,12,NA,0.0106012747043541,11.7214500435228,384.177733333333,324.983800172275,27.9126004036672,32.9967202944744,0.451940803843556,2.66846156119792,0.413323065395957,0.261521026396908,129.932245953855,27.3206027156251,27.8660066666667,3.76529766896926,39.4413743793393,1.63154705359764,4.13663843938537,2.13375061537161,-467.516214462014,233.276710505951,19.1844958876005,-85.1227621146064,2,0,1,0,44996.7792611976,800.025666666666,673.221853000636,0.841500318115589,0.193000636231178,6,0.5,"0: Broadleaf",2,NA,384.177733333333,399.9718,18.99595,8.59616,385.165733333333,18.94495,600.005966666666,85.7892066666667,0.0999988533333333,29.4875366666667,27.8660066666667,999.9,0,0,10001.6036666667,0,77.10138,800.025666666666,0.949987366666667,0.0500126333333333,0,2.31424666666667,0,16115.6233333333,5424.10266666667,39.437,43.437,41.4874,41.9538,40.2248,760.014,40.0096666666667,0,1594773923.7,0,2.322736,0.541784619606459,373.315384504102,16118.06,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-15.7931512195122,-0.047897560975638,0.0292269014232687,1,10.3961243902439,0.0682494773519191,0.00710629334576073,1,2,2,"2/2",100,100,-0.988,0.0511,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,555.1,555,2,645.208,747.845,28.971,29.3787,30.0004,29.3952,29.3096,25.6179,100,0,-999.9,400,0,102.677,103.085,NA,1594773911.35,1594773911.35,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
9,1594774101.1,1494.09999990463,"20200714 18:48:21","18:48:21",NA,15,NA,0.00390598499547173,3.51461545247842,394.921290322581,322.389437657293,27.6909369984698,33.9209021522037,0.110566954263834,2.66811385697925,0.108083133304145,0.0677704724495613,129.929337870158,29.6626930857538,29.462035483871,4.13056014049447,26.4207843280216,1.12140415153486,4.24440144400072,3.00915598895961,-172.253938300303,67.9339681400541,5.64447431516449,31.2538420250731,0,0,1,0,44921.4154346304,800.007129032258,673.206308274331,0.841500386488663,0.193000772977326,6,0.5,"0: Broadleaf",2,NA,394.921290322581,399.978387096774,13.0558548387097,9.20092322580645,395.909290322581,13.0048580645161,600.008935483871,85.7927322580645,0.100084825806452,29.9343129032258,29.462035483871,999.9,0,0,9999.08612903226,0,38.0866516129032,800.007129032258,0.949986709677419,0.0500132774193548,0,2.34749677419355,0,8230.26516129032,5423.97741935484,39.691064516129,43.625,41.754,42.062,40.4857741935484,759.996129032258,40.0106451612903,0,1594774106.1,0,2.351616,-1.74676153101115,-242.936154282098,8225.8104,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-5.03758292682927,-0.483237073170741,0.0513887841157688,0,3.84431731707317,0.254130522648081,0.0250826577951818,0,0,2,"0/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,558.1,558,2,653.877,744.419,29.231,29.5427,30.0004,29.559,29.4782,25.6508,100,0,-999.9,400,0,102.658,103.06,NA,1594774093.1,1594774093.1,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
10,1594774248.6,1641.59999990463,"20200714 18:50:48","18:50:48",NA,16,NA,0.00711448412713433,5.76133567072638,391.426466666667,334.448436580477,28.7263845216323,33.6203311588956,0.244470952407688,2.66784170990162,0.2326721939794,0.146432728488925,129.934202850949,28.7694951031503,28.8113166666667,3.97807050258672,33.7680903041644,1.43448241559085,4.24804128000672,2.54358808699587,-313.748750006624,163.66457526421,13.5571293838395,-6.59284250762536,5,1,1,0,44912.0813761114,800.0373,673.231678449141,0.841500363106996,0.193000726213992,6,0.5,"0: Broadleaf",2,NA,391.426466666667,399.972666666667,16.7010366666667,9.705317,392.4145,16.6500366666667,599.9953,85.79187,0.0999488266666667,29.94923,28.8113166666667,999.9,0,0,9997.538,0,81.5211766666667,800.0373,0.949991066666667,0.0500086933333333,0,2.30773333333333,0,13287.8233333333,5424.18966666667,39.8519,43.687,41.8791333333333,42.1954,40.562,760.028,40.0116666666667,0,1594774253.1,0,2.29578076923077,0.236570940713041,777.989743480329,13287.6384615385,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-8.49511878048781,-0.862085226480825,0.0880424763117108,0,6.9939256097561,0.0277206271777083,0.00493551739387776,1,1,2,"1/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,560.6,560.4,2,641.246,744.352,29.3662,29.6481,30.0002,29.6721,29.5847,25.6803,100,0,-999.9,400,0,102.644,103.049,NA,1594774240.85,1594774240.85,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
11,1594774478.6,1871.59999990463,"20200714 18:54:38","18:54:38",NA,20,NA,0.00911839195469782,9.19925179310822,387.238096774194,329.612219519975,28.3128216474409,33.262732750106,0.368818205619746,2.66749099033718,0.342650442018946,0.216352678094894,129.926358581399,28.2722935468697,28.3540387096774,3.87387103468051,38.9590743764415,1.66168012296531,4.26519405186414,2.2121909117152,-402.121085202174,239.491983923562,19.8028910685274,-12.899851628685,0,0,1,0,44892.6494615467,799.988225806452,673.190449597135,0.841500446982836,0.193000893965671,6,0.5,"0: Broadleaf",2,NA,387.238096774194,399.968451612903,19.3449483870968,10.4028709677419,388.226096774194,19.2939483870968,599.994612903226,85.7973612903226,0.100005283870968,30.0193774193548,28.3540387096774,999.9,0,0,9994.77387096774,0,98.2891064516129,799.988225806452,0.949984903225806,0.0500155161290323,0,2.3158064516129,0,11385.5709677419,5423.84580645161,39.937,43.808,42.004,42.187,40.687,759.976129032258,40.0112903225806,0,1594774483.5,0,2.32982692307692,-0.0489264929357652,0.454700821983335,11385.8038461538,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-12.7064097560976,-0.465625087108048,0.051969605586521,0,8.94329219512195,-0.0228367944250833,0.0024803004461942,1,1,2,"1/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,564.4,564.3,2,656.482,741.56,29.5106,29.7201,30,29.7578,29.6715,25.7192,100,0,-999.9,400,0,102.639,103.043,NA,1594774470.6,1594774470.6,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
12,1594774674.6,2067.59999990463,"20200714 18:57:54","18:57:54",NA,21,NA,0.00463333796375829,3.1828824368421,394.962612903226,338.88377310022,29.1086405033231,33.9255686575855,0.142856623046063,2.66940343221951,0.138741250844409,0.0870731565402088,129.924419501084,29.5006363650141,29.3825064516129,4.11165408368946,31.3522847531012,1.33405441689633,4.25504688861428,2.77759966679314,-204.33020420174,85.6861916997337,7.1147611682442,18.3951681673212,0,0,1,0,44948.6775996716,799.97935483871,673.182719032481,0.841500114922599,0.193000229845197,6,0.5,"0: Broadleaf",2,NA,394.962612903226,399.975483870968,15.5311064516129,10.969735483871,395.95064516129,15.4801064516129,600.000806451613,85.7957225806452,0.0999231064516129,29.9779096774194,29.3825064516129,999.9,0,0,10006.5512903226,0,68.0126612903226,799.97935483871,0.949993032258064,0.0500070741935484,0,2.29287419354839,0,9227.16967741936,5423.8,39.9532580645161,43.695129032258,42.008,42.187,40.687,759.975483870968,40.001935483871,0,1594774679.1,0,2.28437307692308,-0.882717950808175,98.7145300145713,9227.88769230769,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-5.00180292682927,-0.22156306620211,0.0311451529520932,0,4.55917292682927,0.0404435540069734,0.00416077750936664,1,1,2,"1/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,567.7,567.5,2,649.985,741.425,29.5112,29.6587,29.9999,29.7189,29.636,25.7537,100,0,-999.9,400,0,102.658,103.061,NA,1594774666.6,1594774666.6,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
13,1594774930,2323,"20200714 19:02:10","19:02:10",NA,22,NA,0.00909400292567373,10.0147739186439,386.448741935484,326.428044020582,28.0385411847469,33.1940198308099,0.377015460140183,2.6674280948229,0.349717116061563,0.220860905782927,129.9328677981,28.2312600283266,28.603535483871,3.9304245140391,41.6353068069785,1.77094958050847,4.25348031832358,2.15947493353062,-401.045529022211,196.722029749831,16.2829972695394,-58.1076342047417,0,0,1,0,44898.0509242654,800.029193548387,673.224847015054,0.841500350792307,0.193000701584614,6,0.5,"0: Broadleaf",2,NA,386.448741935484,399.977774193548,20.6176064516129,11.7111709677419,387.436741935484,20.5666032258065,600.004774193548,85.7949580645161,0.100055241935484,29.9715,28.603535483871,999.9,0,0,9994.67290322581,0,105.363193548387,800.029193548387,0.949992225806452,0.0500079580645161,0,2.30795161290323,0,11646.0032258065,5424.13451612903,39.875,43.5741935483871,41.941064516129,42.062,40.625,760.021290322581,40.0109677419355,0,1594774934.7,0,2.30334615384615,-0.0770871803474842,265.15555564033,11647.3846153846,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-13.4566682926829,-1.48505973116338,0.148896666474871,0,8.90664048780488,-0.00702784309702949,0.0014524797151844,1,1,2,"1/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,571.9,571.8,2,655.23,740.585,29.4921,29.6183,30,29.6837,29.6031,25.7881,100,0,-999.9,400,0,102.668,103.076,NA,1594774922.07742,1594774922.07742,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
14,1594775075.5,2468.5,"20200714 19:04:35","19:04:35",NA,23,NA,0.0104488122522331,13.6306788906931,382.352233333333,322.144105071889,27.6700177227495,32.8414920717089,0.500850340330545,2.66764784584503,0.453873479207656,0.287523535056806,129.924072840843,27.7805368962549,28.20168,3.83968605557177,45.5194816547659,1.92869865837968,4.23708396551511,1.91098739719209,-460.792620323479,244.866357712871,20.2192329820108,-65.7829567877544,0,0,1,0,44913.7122619995,799.9751,673.179322149575,0.841500344385188,0.193000688770376,6,0.5,"0: Broadleaf",2,NA,382.352233333333,399.9778,22.45459,12.24054,383.340233333333,22.40359,600.008133333333,85.7932033333333,0.10008879,29.90429,28.20168,999.9,0,0,9996.20833333333,0,111.273866666667,799.9751,0.9499912,0.0500090066666667,0,2.27359666666667,0,13020.4966666667,5423.76566666667,39.812,43.562,41.8874,41.937,40.562,759.968333333334,40.008,0,1594775080.5,0,2.291844,0.426807715244744,581.730768392195,13027.912,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-17.5854609756098,-0.831547735191612,0.0845964765398101,0,10.2119365853659,0.0409505226480894,0.00438638448247278,1,1,2,"1/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,574.4,574.2,2,655.706,739.527,29.504,29.6183,30.0001,29.6812,29.6005,25.8088,100,0,-999.9,400,0,102.668,103.08,NA,1594775067.75,1594775067.75,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
15,1594775259.5,2652.5,"20200714 19:07:39","19:07:39",NA,27,NA,0.00769746691687521,10.9304022715282,386.072516129032,311.415662480299,26.7493284481382,33.1620460463769,0.307721741380539,2.66884376710771,0.289281725559377,0.182365686417294,129.927592918714,28.7357039600594,28.7475387096774,3.9633923897027,40.9777231786109,1.7538623760876,4.28003861620857,2.2095300136151,-339.458291034197,191.701890167453,15.8789214378172,-1.94988651021259,0,0,1,0,44918.9535091382,799.999548387097,673.199655290203,0.841500044153101,0.193000088306202,6,0.5,"0: Broadleaf",2,NA,386.072516129032,399.974806451613,20.418464516129,12.8781096774194,387.060548387097,20.367464516129,599.99535483871,85.7959451612903,0.0999543419354839,30.0798870967742,28.7475387096774,999.9,0,0,10003.1338709677,0,112.610322580645,799.999548387097,0.950001225806451,0.0499988580645161,0,2.32126451612903,0,15604.2096774194,5423.94838709678,39.937,43.812,42,42.2073225806451,40.671,760.000967741936,40.0012903225806,0,1594775264.1,0,2.310784,-1.25083846600985,844.861539724146,15613.32,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-13.8835341463415,-0.566813937282213,0.0648581138454422,0,7.53715463414634,0.0807677351916434,0.00806266254441895,1,1,2,"1/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,577.4,577.3,2,653,738.548,29.5651,29.6464,30,29.699,29.6183,25.836,100,0,-999.9,400,0,102.668,103.078,NA,1594775251.5,1594775251.5,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
16,1594775405.5,2798.5,"20200714 19:10:05","19:10:05",NA,28,NA,0.00769481649847581,11.1781655831416,385.852322580645,311.118321469266,26.724125556623,33.1435508724239,0.31322159583867,2.66872508211694,0.294137677560628,0.185453688848805,129.925401172339,28.7188440684986,28.7682741935484,3.96815934613201,42.0149007913997,1.79644592630424,4.27573525693524,2.17171341982777,-339.341407582783,186.188936054754,15.4232035646027,-7.8038667910869,0,0,1,0,44918.4779019072,799.989032258065,673.190548063978,0.841499721769706,0.192999443539412,6,0.5,"0: Broadleaf",2,NA,385.852322580645,399.999580645161,20.9139580645161,13.3800548387097,386.84035483871,20.8629580645161,599.998741935484,85.7970870967742,0.0998971451612903,30.062364516129,28.7682741935484,999.9,0,0,10002.2816129032,0,111.504677419355,799.989032258065,0.95000735483871,0.0499925774193549,0,2.29466451612903,0,15154.0161290323,5423.88741935484,40,43.937,42.0965483870968,42.312,40.75,759.995161290322,39.991935483871,0,1594775410.6,0,2.29895769230769,-0.829897431188213,-38.9504271057564,15153.9653846154,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-14.1463926829268,-0.0176383275261691,0.0266380654670398,1,7.52529463414634,0.196983763066208,0.0194984344709356,0,1,2,"1/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,579.9,579.7,2,652.07,737.716,29.6021,29.6642,30.0001,29.7168,29.6345,25.8514,100,0,-999.9,400,0,102.664,103.071,NA,1594775397.5,1594775397.5,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
17,1594775669,3062,"20200714 19:14:29","19:14:29",NA,31,NA,0.00845373652788354,9.70692442505836,387.004166666667,330.591755238523,28.3973904801768,33.2431413189948,0.386073746271246,2.66925455332062,0.357519153470333,0.225838738872587,129.925471149376,28.5762421810688,28.47088,3.90026647728474,45.1432754159752,1.93817195385122,4.29337910462153,1.96209452343352,-372.809780879664,239.346866124787,19.8005585925256,16.2631149870246,0,0,1,0,44921.696257693,799.9871,673.18912664996,0.841499977499587,0.192999954999175,6,0.5,"0: Broadleaf",2,NA,387.004166666667,399.9827,22.56347,14.3004933333333,387.992166666667,22.51247,600.001033333333,85.79873,0.0999351366666667,30.13411,28.47088,999.9,0,0,10005.2983333333,0,133.1712,799.9871,0.9499986,0.0500016466666667,0,2.32302,0,14271.9933333333,5423.86033333333,40.125,44.1746,42.3037333333333,42.4080666666666,40.875,759.986666666667,39.9986666666667,0,1594775674,0,2.335336,-0.390346155861881,529.569229989813,14278.376,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-12.9396243902439,-0.677163763066238,0.0737391539126273,0,8.26736634146341,-0.0952990243902278,0.00984049516801358,1,1,2,"1/2",100,100,-0.989,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,584.2,584.1,2,653.181,735.03,29.6585,29.7906,30.0003,29.8261,29.7483,25.8861,100,0,-999.9,400,0,102.644,103.055,NA,1594775661.25,1594775661.25,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
18,1594775890,3283,"20200714 19:18:10","19:18:10",NA,32,NA,0.0080923026895366,11.5510437382216,385.317290322581,313.501852329098,26.9284717576307,33.0971115261105,0.339652744692999,2.66831947717636,0.317332080224771,0.200215610372193,129.928849514387,28.8422870527089,29.2731129032258,4.08577175255983,45.51457696041,1.9725872218569,4.33396804626508,2.11318453070293,-356.870548608564,147.461473716201,12.2619364743027,-67.2182889036733,0,0,1,0,44872.9477539032,800.01164516129,673.209457307955,0.841499572387136,0.192999144774272,6,0.5,"0: Broadleaf",2,NA,385.317290322581,399.986451612903,22.9649032258064,15.0584322580645,386.305290322581,22.9139,599.999451612903,85.7957451612903,0.0999889709677419,30.2981870967742,29.2731129032258,999.9,0,0,9999.98064516129,0,118.129290322581,800.01164516129,0.950019,0.049981,0,2.38643548387097,0,13332.3161290323,5424.06,40.25,44.312,42.421,42.675,41,760.025806451613,39.9893548387097,0,1594775894.8,0,2.385916,0.380776936406288,616.661539403793,13340.06,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-14.6045219512195,-1.21334634146343,0.125963894385954,0,7.90363170731707,0.0523227177700335,0.00542661413659631,1,1,2,"1/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,587.9,587.8,2,654.244,733.943,29.7831,29.8813,30.0001,29.9164,29.8319,25.9156,100,0,-999.9,400,0,102.635,103.043,NA,1594775882,1594775882,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
19,1594776082,3475,"20200714 19:21:22","19:21:22",NA,33,NA,0.00601119195715009,6.798309781432,390.820870967742,327.134273495862,28.0999336129406,33.5704370299925,0.234378367503568,2.66818020204024,0.223511727325312,0.140629162680321,129.922261084004,29.5034862966466,29.2518387096774,4.08075484597876,42.5175903614215,1.85036497516064,4.35199868908745,2.23038987081812,-265.093565310319,160.936874506134,13.3865627654983,39.1521330453166,0,0,1,0,44858.6334827577,799.970290322581,673.174725435274,0.841499657648314,0.192999315296628,6,0.5,"0: Broadleaf",2,NA,390.820870967742,399.968548387097,21.5416096774194,15.659864516129,391.808870967742,21.4906096774194,599.995516129032,85.7973322580645,0.0999151096774194,30.3706451612903,29.2518387096774,999.9,0,0,9998.95193548387,0,115.293161290323,799.970290322581,0.950009806451613,0.0499899774193549,0,2.3335,0,14596.8741935484,5423.76516129032,40.25,44.312,42.388935483871,42.687,41.036,759.980322580645,39.9893548387097,0,1594776086.8,0,2.333284,-0.458284600256919,-57.2999999440294,14596.48,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-9.14191170731707,-0.0831217421602752,0.0443223487040798,1,5.88253097560976,-0.0244452961672433,0.00325649879687357,1,2,2,"2/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,591.1,591,2,649.928,734.444,29.815,29.8541,29.9999,29.9048,29.823,25.9413,100,0,-999.9,400,0,102.646,103.049,NA,1594776074,1594776074,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
20,1594776597,3990,"20200714 19:29:57","19:29:57",NA,34,NA,0.00578602681554467,5.44368764189355,392.269548387097,338.041234665505,29.0348536273618,33.6926024162723,0.232151016916256,2.66830634723896,0.221485360447333,0.139345777335073,129.934928059666,29.567211124983,29.4439774193548,4.12626064589454,45.082471691148,1.96197806337635,4.3519753682041,2.1642825825182,-255.16378256552,133.291155524422,11.0970344522116,19.1593354707798,0,0,1,0,44861.8098723009,800.044064516129,673.237171742142,0.841500114308478,0.193000228616956,6,0.5,"0: Broadleaf",2,NA,392.269548387097,399.982903225806,22.8425290322581,17.1886806451613,393.257548387097,22.7915290322581,600.001161290323,85.7914483870968,0.100007003225806,30.3705516129032,29.4439774193548,999.9,0,0,10000.4019354839,0,112.95935483871,800.044064516129,0.949995064516129,0.0500049225806452,0,2.21226129032258,0,10832.735483871,5424.24225806452,40.161,44.062,42.2337419354839,42.562,40.937,760.037096774194,40.0051612903226,0,1594776601.6,0,2.236872,-0.0589692268609064,447.723077637462,10836.496,15,NA,NA,1594740614.1,1594740622.1,0,-0.037,0,-0.988,0.051,400,0,0.11,0.03,-7.67459512195122,-0.734076585365842,0.0814183352371566,0,5.65172097560976,0.0434471080139309,0.00448655868169389,1,1,2,"1/2",100,100,-0.988,0.051,-0.988,0,0,0,0.051,0,0,0,-1,-1,-1,-1,599.7,599.6,2,651.201,734.681,29.8045,29.58,29.9999,29.6583,29.5804,25.9944,100,0,-999.9,400,0,102.693,103.108,NA,1594776589,1594776589,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
